Game Turn, Range, Value, Seed, Type, Location
51, 7, 5, 925612984, sync, Random Direction
51, 18, 17, 3105959313, sync, Random Direction
51, 6, 2, 4264084726, sync, Random Direction
51, 1, 0, 1872953591, sync, GetNextBuyablePlot picker
51, 1, 0, 2830949220, sync, GetNextBuyablePlot picker
51, 1, 0, 1989808589, sync, GetNextBuyablePlot picker
51, 1, 0, 1117010562, sync, GetNextBuyablePlot picker
51, 1, 0, 3313284499, sync, GetNextBuyablePlot picker
51, 1, 0, 3625863632, sync, GetNextBuyablePlot picker
51, 55, 1, 641924553, sync, Choosing a City Name
51, 1, 0, 105872590, sync, Random Direction
51, 6, 1, 3174242287, sync, Random Direction
51, 1, 0, 1374040828, sync, Random Direction
51, 15, 1, 1836363141, sync, Random Direction
51, 9, 4, 560633818, sync, Random Direction
51, 3, 2, 2168669195, sync, Random Direction
51, 5, 3, 4091642600, sync, Random Direction
51, 4, 0, 3025640705, sync, Random Direction
51, 8, 4, 720000934, sync, Random Direction
51, 5, 3, 2631931367, sync, Random Direction
51, 7, 6, 2847925652, sync, Random Direction
51, 13, 4, 3810527293, sync, Choosing a Citizen Name
51, 12, 8, 1398032434, sync, Choosing a Citizen Name
51, 11, 3, 2978883971, sync, Choosing a Citizen Name
51, 10, 7, 1216333568, sync, Choosing a Citizen Name
51, 9, 3, 3070880569, sync, Choosing a Citizen Name
51, 8, 7, 1543157118, sync, Choosing a Citizen Name
51, 7, 4, 3934247647, sync, Choosing a Citizen Name
51, 6, 2, 3030012716, sync, Choosing a Citizen Name
51, 5, 3, 1796538869, sync, Choosing a Citizen Name
51, 3, 0, 3070798730, sync, GetNextBuyablePlot picker
51, 4, 0, 1236354555, sync, GetNextBuyablePlot picker
51, 1, 0, 1055880728, sync, GetNextBuyablePlot picker
51, 1, 0, 813746289, sync, GetNextBuyablePlot picker
51, 2, 1, 2622355030, sync, GetNextBuyablePlot picker
51, 1, 0, 2864989911, sync, GetNextBuyablePlot picker
51, 3, 2, 3832667076, sync, GetNextBuyablePlot picker
51, 1, 0, 3003677357, sync, GetNextBuyablePlot picker
51, 2, 0, 2664112610, sync, GetNextBuyablePlot picker
51, 2, 1, 396130675, sync, City Build District Choice
51, 2, 1, 3700617264, sync, City Build District Choice
51, 7, 0, 2766083241, sync, Random Direction
51, 1, 0, 251492910, sync, Random Direction
51, 23, 14, 3401267663, sync, Random Direction
51, 1, 0, 2725175132, sync, Random Direction
51, 16, 3, 241914469, sync, Random Direction
51, 18, 17, 904596282, sync, Random Direction
51, 16, 6, 4217086955, sync, Random Direction
51, 50, 43, 1689818440, sync, Random Direction
51, 1, 0, 3720589281, sync, Random Direction
51, 1, 0, 888054022, sync, Random Direction
51, 9, 4, 1330549703, sync, Random Direction
51, 6, 5, 2288369140, sync, Random Direction
51, 9, 0, 4058671389, sync, Random Direction
51, 8, 4, 373540754, sync, Random Direction
51, 21, 13, 2392237411, sync, Random Direction
51, 15, 9, 2853881184, sync, Random Direction
51, 9, 3, 2647226905, sync, Random Direction
51, 18, 17, 1515375326, sync, Random Direction
51, 11, 3, 4106499263, sync, Random Direction
51, 9, 3, 1247205260, sync, Random Direction
51, 5, 0, 1592696533, sync, Random Direction
51, 32, 7, 230471402, sync, Random Direction
51, 45, 2, 1007771099, sync, Random Direction
51, 11, 2, 274718840, sync, Random Direction
51, 12, 2, 1141330769, sync, Random Direction
51, 10, 2, 874993590, sync, Random Direction
51, 8, 2, 1044249783, sync, Random Direction
51, 1, 0, 1341033508, sync, GetNextBuyablePlot picker
51, 1, 0, 1058853773, sync, GetNextBuyablePlot picker
51, 3, 2, 331954498, sync, GetNextBuyablePlot picker
51, 2, 0, 3341528403, sync, GetNextBuyablePlot picker
51, 3, 1, 1033520784, sync, GetNextBuyablePlot picker
51, 1, 0, 1603279753, sync, GetNextBuyablePlot picker
51, 2, 1, 2914363278, sync, GetNextBuyablePlot picker
51, 2, 1, 4114205615, sync, City Build District Choice
51, 0, 0, 4261755836, sync, Unit Combat Damage
51, 0, 0, 2950031173, sync, Unit Combat Damage
51, 100, 26, 1860742810, sync, Random value for CombatResults Object
51, 100, 48, 1130460107, sync, Random value for CombatResults Object
51, 100, 19, 2076727208, sync, Random value for CombatResults Object
51, 4, 3, 854766273, sync, Random Direction
51, 3, 0, 3860011622, sync, Random Direction
51, 1, 0, 420577703, sync, Random Direction
51, 1, 0, 2954839636, sync, Random Direction
51, 4, 0, 1035385341, sync, Random Direction
51, 16, 7, 170292978, sync, Random Direction
51, 9, 7, 2076873027, sync, Random Direction
51, 5, 0, 3394532288, sync, Random Direction
51, 1, 0, 666499321, sync, Random Direction
51, 5, 1, 1570836542, sync, Random Direction
51, 3, 1, 1048247967, sync, Random Direction
51, 7, 0, 1642925036, sync, Random Direction
51, 5, 4, 270019509, sync, Random Direction
51, 7, 5, 4204393034, sync, Random Direction
51, 5, 3, 3399148987, sync, Random Direction
51, 11, 2, 2677340888, sync, Random Direction
51, 10, 3, 837602865, sync, Random Direction
51, 20, 7, 1401743638, sync, Random Direction
51, 8, 0, 1594368663, sync, Random Direction
51, 6, 0, 147516548, sync, Random Direction
51, 6, 1, 76487789, sync, Random Direction
51, 7, 2, 887521442, sync, Random Direction
51, 5, 1, 1621250355, sync, Random Direction
51, 7, 0, 1514949872, sync, Random Direction
51, 8, 2, 596513385, sync, Random Direction
51, 1, 0, 1397753070, sync, GetNextBuyablePlot picker
51, 7, 4, 413584783, sync, Random Direction
51, 7, 5, 2638301212, sync, Random Direction
51, 11, 4, 3127667749, sync, Random Direction
51, 3, 2, 1924891130, sync, Random Direction
51, 10, 3, 4241273771, sync, Random Direction
51, 7, 6, 1663617544, sync, Random Direction
51, 9, 8, 4028409249, sync, Random Direction
51, 1, 0, 4063216582, sync, GetNextBuyablePlot picker
51, 0, 0, 1562435463, sync, Unit Combat Damage
51, 100, 55, 3565452980, sync, Random value for CombatResults Object
51, 100, 28, 2386361053, sync, Random value for CombatResults Object
51, 100, 7, 1213486674, sync, Random value for CombatResults Object
51, 4, 3, 329379107, sync, Random Direction
51, 5, 4, 4265923104, sync, Random Direction
51, 1, 0, 3759368153, sync, GetNextBuyablePlot picker
51, 10, 5, 3166537118, sync, Random Direction
51, 3, 1, 2442934399, sync, Random Direction
51, 7, 3, 2314530892, sync, Random Direction
51, 6, 2, 2236197013, sync, Random Direction
51, 1, 0, 1777884586, sync, GetNextBuyablePlot picker
51, 0, 0, 1724243355, sync, Unit Combat Damage
51, 100, 70, 3433481528, sync, Random value for CombatResults Object
51, 100, 32, 3026794769, sync, Random value for CombatResults Object
51, 100, 11, 1414965878, sync, Random value for CombatResults Object
51, 0, 0, 505067639, sync, Unit Combat Damage
51, 100, 16, 3634298084, sync, Random value for CombatResults Object
51, 100, 13, 689395021, sync, Random value for CombatResults Object
51, 100, 4, 561707010, sync, Random value for CombatResults Object
51, 1, 0, 209216787, sync, GetNextBuyablePlot picker
51, 8, 5, 4257284944, sync, Random Direction
51, 25, 18, 3121674569, sync, Random Direction
51, 18, 7, 3164901966, sync, Random Direction
51, 10, 8, 1828339567, sync, Random Direction
51, 7, 2, 3837461628, sync, Random Direction
51, 9, 8, 1390862597, sync, Random Direction
51, 5, 4, 4089152858, sync, Random Direction
51, 1, 0, 3876938635, sync, GetNextBuyablePlot picker
51, 0, 0, 821161064, sync, Unit Combat Damage
51, 100, 84, 3447294081, sync, Random value for CombatResults Object
51, 100, 35, 3642531110, sync, Random value for CombatResults Object
51, 100, 33, 1517596007, sync, Random value for CombatResults Object
51, 1, 0, 1429038868, sync, GetNextBuyablePlot picker
51, 13, 5, 3879021501, sync, Random Direction
51, 9, 4, 1982162354, sync, Random Direction
51, 8, 0, 2358556931, sync, Random Direction
51, 25, 7, 117694592, sync, Random Direction
51, 4, 0, 1309525689, sync, Random Direction
51, 7, 0, 444607230, sync, Random Direction
51, 2, 0, 337633887, sync, GetNextBuyablePlot picker
51, 5, 2, 2097579180, sync, Random Direction
51, 5, 1, 2168132981, sync, Random Direction
51, 4, 2, 1412430090, sync, Random Direction
51, 3, 1, 2651473275, sync, Random Direction
51, 5, 0, 1672298392, sync, Random Direction
51, 3, 1, 28611569, sync, Random Direction
51, 5, 2, 1549573078, sync, Random Direction
51, 5, 1, 1752022615, sync, BT Research Choice
51, 1, 0, 889371972, sync, GetNextBuyablePlot picker
51, 4, 2, 242056749, sync, GetNextBuyablePlot picker
51, 1, 0, 2229182306, sync, GetNextBuyablePlot picker
51, 1, 0, 2401626355, sync, GetNextBuyablePlot picker
51, 1, 0, 1594911152, sync, GetNextBuyablePlot picker
51, 1, 0, 3897610281, sync, GetNextBuyablePlot picker
51, 1, 0, 4069216174, sync, GetNextBuyablePlot picker
51, 1, 0, 2251039055, sync, GetNextBuyablePlot picker
51, 1, 0, 1695183068, sync, GetNextBuyablePlot picker
51, 1, 0, 1509770725, sync, GetNextBuyablePlot picker
51, 1, 0, 2957031610, sync, GetNextBuyablePlot picker
51, 1, 0, 3719529323, sync, GetNextBuyablePlot picker
51, 1, 0, 3879452360, sync, GetNextBuyablePlot picker
51, 1, 0, 4282473313, sync, GetNextBuyablePlot picker
51, 2, 0, 3870402182, sync, GetNextBuyablePlot picker
51, 1, 0, 738519879, sync, GetNextBuyablePlot picker
51, 1, 0, 1035075444, sync, GetNextBuyablePlot picker
51, 1, 0, 2287422621, sync, GetNextBuyablePlot picker
51, 2, 1, 3304170770, sync, GetNextBuyablePlot picker
51, 1, 0, 3105551587, sync, GetNextBuyablePlot picker
51, 1, 0, 296328928, sync, GetNextBuyablePlot picker
51, 1, 0, 4108391833, sync, GetNextBuyablePlot picker
51, 1, 0, 1707147358, sync, GetNextBuyablePlot picker
51, 2, 0, 1207827519, sync, GetNextBuyablePlot picker
51, 2, 1, 565823756, sync, GetNextBuyablePlot picker
51, 6, 4, 2191815253, sync, GetNextBuyablePlot picker
51, 1, 0, 3180905578, sync, GetNextBuyablePlot picker
51, 1, 0, 434117979, sync, GetNextBuyablePlot picker
51, 1, 0, 482372088, sync, GetNextBuyablePlot picker
51, 2, 0, 3423002321, sync, GetNextBuyablePlot picker
51, 1, 0, 1568062774, sync, GetNextBuyablePlot picker
51, 1, 0, 116995127, sync, GetNextBuyablePlot picker
51, 2, 0, 1066282404, sync, GetNextBuyablePlot picker
51, 1, 0, 1380554509, sync, GetNextBuyablePlot picker
51, 1, 0, 2523494082, sync, GetNextBuyablePlot picker
51, 1, 0, 1227021523, sync, GetNextBuyablePlot picker
51, 2, 0, 559054864, sync, GetNextBuyablePlot picker
51, 28, 8, 1871025929, sync, Choose random agenda
51, 2, 0, 1239170318, sync, GetNextBuyablePlot picker
51, 2, 1, 1412723503, sync, GetNextBuyablePlot picker
51, 1, 0, 3670510908, sync, GetNextBuyablePlot picker
51, 2, 0, 1818729157, sync, GetNextBuyablePlot picker
51, 2, 1, 1923292186, sync, GetNextBuyablePlot picker
51, 1, 0, 3625915211, sync, GetNextBuyablePlot picker
51, 2, 0, 1948139816, sync, GetNextBuyablePlot picker
51, 1, 0, 900472385, sync, GetNextBuyablePlot picker
51, 1, 0, 851894246, sync, GetNextBuyablePlot picker
51, 0, 0, 3368655143, sync, Unit Combat Damage
51, 100, 92, 1168787412, sync, Random value for CombatResults Object
51, 100, 94, 3982187901, sync, Random value for CombatResults Object
51, 100, 2, 4061205618, sync, Random value for CombatResults Object
51, 0, 0, 128753859, sync, Unit Combat Damage
51, 0, 0, 3075345728, sync, Unit Combat Damage
51, 100, 84, 1405441145, sync, Random value for CombatResults Object
51, 100, 4, 3646424510, sync, Random value for CombatResults Object
51, 100, 54, 187598367, sync, Random value for CombatResults Object
51, 0, 0, 2326183276, sync, Unit Combat Damage
51, 0, 0, 3292380981, sync, Unit Combat Damage
51, 100, 62, 3062546378, sync, Random value for CombatResults Object
51, 100, 60, 2680120635, sync, Random value for CombatResults Object
51, 100, 25, 2616738904, sync, Random value for CombatResults Object
51, 0, 0, 1100487089, sync, Unit Combat Damage
51, 100, 61, 360517270, sync, Random value for CombatResults Object
51, 100, 77, 2662668823, sync, Random value for CombatResults Object
51, 100, 80, 3319352836, sync, Random value for CombatResults Object
51, 0, 0, 3462635501, sync, Unit Combat Damage
51, 100, 21, 426999330, sync, Random value for CombatResults Object
51, 100, 32, 921125043, sync, Random value for CombatResults Object
51, 100, 5, 1402947184, sync, Random value for CombatResults Object
51, 0, 0, 216485353, sync, Unit Combat Damage
51, 100, 13, 1668242030, sync, Random value for CombatResults Object
51, 100, 18, 587937039, sync, Random value for CombatResults Object
51, 100, 88, 780818844, sync, Random value for CombatResults Object
51, 0, 0, 3806191525, sync, Unit Combat Damage
51, 100, 91, 289058682, sync, Random value for CombatResults Object
51, 100, 69, 3922727723, sync, Random value for CombatResults Object
51, 100, 61, 2981196680, sync, Random value for CombatResults Object
51, 26, 16, 2633093409, sync, Choosing a Citizen Name
51, 25, 0, 2704558406, sync, Choosing a Citizen Name
51, 24, 19, 62568199, sync, Choosing a Citizen Name
51, 23, 18, 3501080628, sync, Choosing a Citizen Name
51, 22, 6, 3455671901, sync, Choosing a Citizen Name
51, 21, 10, 1188803538, sync, Choosing a Citizen Name
51, 20, 19, 2193734819, sync, Choosing a Citizen Name
51, 19, 17, 4245236640, sync, Choosing a Citizen Name
51, 18, 17, 3857875801, sync, Choosing a Citizen Name
51, 2, 1, 4229774110, sync, GetNextBuyablePlot picker
51, 29, 27, 2544467967, sync, Choosing a Citizen Name
51, 28, 6, 4133839308, sync, Choosing a Citizen Name
52, 5, 1, 1019149333, sync, Storm Direction
52, 100, 6, 1532881706, sync, Pillage Improvement Chance
52, 100, 44, 287317275, sync, Pillage Improvement Chance
52, 100, 4, 1902956216, sync, Pillage Improvement Chance
52, 100, 5, 211829905, sync, Pillage Improvement Chance
52, 100, 68, 239570934, sync, Pillage Improvement Chance
52, 100, 25, 2962845687, sync, Pillage Improvement Chance
52, 100, 59, 1098653284, sync, Pillage Improvement Chance
52, 100, 36, 2557712589, sync, Pillage Improvement Chance
52, 100, 94, 1565832578, sync, Boosted Yield Chance
52, 100, 44, 4041938067, sync, Boosted Yield Chance
52, 100, 47, 1896791248, sync, Pillage Improvement Chance
52, 100, 17, 2041443529, sync, Pillage Improvement Chance
52, 100, 60, 740075470, sync, Pillage Improvement Chance
52, 100, 45, 2594727663, sync, Pillage Improvement Chance
52, 100, 82, 1961547260, sync, Pillage Improvement Chance
52, 100, 43, 3524793477, sync, Pillage Improvement Chance
52, 100, 25, 1851749082, sync, Pillage Improvement Chance
52, 100, 39, 1111393035, sync, Pillage Improvement Chance
52, 100, 86, 1712149992, sync, Boosted Yield Chance
52, 100, 88, 3712644097, sync, Boosted Yield Chance
52, 100, 54, 3788628646, sync, Pillage Improvement Chance
52, 100, 93, 2345682151, sync, Pillage Improvement Chance
52, 100, 11, 3998607508, sync, Pillage Improvement Chance
52, 100, 59, 501829437, sync, Pillage Improvement Chance
52, 100, 81, 2561246002, sync, Pillage Improvement Chance
52, 100, 32, 3503442051, sync, Pillage Improvement Chance
52, 100, 13, 1408432640, sync, Pillage Improvement Chance
52, 100, 62, 580952633, sync, Pillage Improvement Chance
52, 100, 51, 2699599998, sync, Boosted Yield Chance
52, 100, 81, 2204559839, sync, Boosted Yield Chance
52, 100, 62, 3482170924, sync, Pillage Improvement Chance
52, 100, 82, 2665490677, sync, Pillage Improvement Chance
52, 100, 41, 3563734666, sync, Pillage Improvement Chance
52, 100, 9, 1803175163, sync, Pillage Improvement Chance
52, 100, 32, 422971672, sync, Pillage Improvement Chance
52, 100, 61, 1398234993, sync, Pillage Improvement Chance
52, 100, 60, 2645442902, sync, Pillage Improvement Chance
52, 100, 84, 2577282519, sync, Pillage Improvement Chance
52, 100, 0, 3624836804, sync, Pillage Improvement Chance
52, 100, 23, 36798893, sync, Pillage Improvement Chance
52, 100, 67, 1030036706, sync, Pillage Improvement Chance
52, 100, 37, 2879805555, sync, Pillage Improvement Chance
52, 100, 41, 1622729520, sync, Pillage Improvement Chance
52, 100, 86, 1796311977, sync, Pillage Improvement Chance
52, 100, 74, 3703317806, sync, Pillage Improvement Chance
52, 100, 93, 3204712655, sync, Pillage Improvement Chance
52, 100, 4, 4001432156, sync, Boosted Yield Chance
52, 100, 47, 181287269, sync, Boosted Yield Chance
52, 100, 17, 2020173370, sync, Pillage Improvement Chance
52, 100, 26, 753033963, sync, Pillage Improvement Chance
52, 100, 10, 1128917064, sync, Pillage Improvement Chance
52, 100, 43, 451806945, sync, Pillage Improvement Chance
52, 100, 92, 1886891014, sync, Pillage Improvement Chance
52, 100, 35, 3959571143, sync, Pillage Improvement Chance
52, 100, 5, 1513701620, sync, Pillage Improvement Chance
52, 100, 28, 216215581, sync, Pillage Improvement Chance
52, 100, 20, 1221755538, sync, Boosted Yield Chance
52, 100, 59, 878068835, sync, Boosted Yield Chance
52, 100, 48, 2569238624, sync, Pillage Improvement Chance
52, 100, 90, 2097656089, sync, Pillage Improvement Chance
52, 100, 75, 3868341726, sync, Pillage Improvement Chance
52, 100, 67, 3227435967, sync, Pillage Improvement Chance
52, 100, 34, 2897721996, sync, Pillage Improvement Chance
52, 100, 33, 1499022805, sync, Pillage Improvement Chance
52, 100, 78, 1443353066, sync, Pillage Improvement Chance
52, 100, 98, 3360021723, sync, Pillage Improvement Chance
52, 5, 3, 4218155896, sync, Storm Direction
52, 100, 89, 3086314065, sync, Pillage Improvement Chance
52, 100, 57, 3850969782, sync, Pillage Improvement Chance
52, 100, 35, 2461756343, sync, Pillage Improvement Chance
52, 100, 59, 1529401124, sync, Pillage Improvement Chance
52, 100, 12, 2572507789, sync, Pillage Improvement Chance
52, 100, 21, 553432130, sync, Pillage Improvement Chance
52, 100, 45, 932252755, sync, Pillage Improvement Chance
52, 100, 57, 1974843792, sync, Pillage Improvement Chance
52, 100, 97, 2454327945, sync, Pillage Improvement Chance
52, 100, 93, 4196782734, sync, Pillage Improvement Chance
52, 100, 3, 4027980463, sync, Pillage Improvement Chance
52, 100, 10, 132439740, sync, Pillage Improvement Chance
52, 100, 16, 431509061, sync, Pillage Improvement Chance
52, 100, 6, 699435418, sync, Pillage Improvement Chance
52, 100, 90, 288600779, sync, Pillage Improvement Chance
52, 100, 96, 3883870888, sync, Pillage Improvement Chance
52, 100, 58, 4128541121, sync, Boosted Yield Chance
52, 100, 54, 2499650918, sync, Boosted Yield Chance
52, 100, 48, 2336796839, sync, Pillage Improvement Chance
52, 100, 2, 2079344980, sync, Pillage Improvement Chance
52, 100, 26, 111083773, sync, Pillage Improvement Chance
52, 100, 54, 1152299506, sync, Pillage Improvement Chance
52, 100, 8, 2344988739, sync, Pillage Improvement Chance
52, 100, 39, 364029632, sync, Pillage Improvement Chance
52, 100, 21, 1683992569, sync, Pillage Improvement Chance
52, 100, 61, 938605374, sync, Pillage Improvement Chance
52, 100, 31, 2626227615, sync, Boosted Yield Chance
52, 100, 58, 1350266604, sync, Boosted Yield Chance
52, 5, 0, 2531414709, sync, Storm Direction
52, 100, 36, 546213194, sync, Pillage Improvement Chance
52, 100, 42, 1559946427, sync, Pillage Improvement Chance
52, 100, 34, 1814466008, sync, Pillage Improvement Chance
52, 100, 82, 1488086321, sync, Pillage Improvement Chance
52, 100, 69, 3551540246, sync, Pillage Improvement Chance
52, 100, 28, 2968064407, sync, Pillage Improvement Chance
52, 100, 15, 1214427012, sync, Pillage Improvement Chance
52, 100, 98, 664216429, sync, Pillage Improvement Chance
52, 100, 0, 4218649506, sync, Boosted Yield Chance
52, 100, 43, 19083315, sync, Boosted Yield Chance
52, 100, 61, 1864187888, sync, Pillage Improvement Chance
52, 100, 33, 2626652521, sync, Pillage Improvement Chance
52, 100, 91, 1429319662, sync, Pillage Improvement Chance
52, 100, 35, 3923156111, sync, Pillage Improvement Chance
52, 100, 27, 1504602908, sync, Pillage Improvement Chance
52, 100, 53, 1200509733, sync, Pillage Improvement Chance
52, 100, 44, 2290932986, sync, Pillage Improvement Chance
52, 100, 86, 1923773099, sync, Pillage Improvement Chance
52, 100, 54, 3703905544, sync, Boosted Yield Chance
52, 100, 38, 2331376801, sync, Boosted Yield Chance
52, 5, 3, 1664863942, sync, Storm Direction
52, 100, 40, 2895875719, sync, Pillage Improvement Chance
52, 100, 69, 1729298868, sync, Pillage Improvement Chance
52, 100, 2, 3000287709, sync, Pillage Improvement Chance
52, 100, 31, 93720914, sync, Pillage Improvement Chance
52, 100, 49, 1368951843, sync, Pillage Improvement Chance
52, 100, 26, 2126021920, sync, Pillage Improvement Chance
52, 100, 29, 1138794201, sync, Pillage Improvement Chance
52, 100, 75, 1272967326, sync, Pillage Improvement Chance
52, 100, 66, 3252537215, sync, Boosted Yield Chance
52, 100, 24, 2842743628, sync, Boosted Yield Chance
52, 100, 50, 1043550101, sync, Pillage Improvement Chance
52, 100, 48, 2153150634, sync, Pillage Improvement Chance
52, 100, 66, 2064735387, sync, Pillage Improvement Chance
52, 100, 81, 2877151288, sync, Pillage Improvement Chance
52, 100, 13, 3485880337, sync, Pillage Improvement Chance
52, 100, 89, 570127734, sync, Pillage Improvement Chance
52, 100, 78, 3844024183, sync, Pillage Improvement Chance
52, 100, 69, 3377741796, sync, Pillage Improvement Chance
52, 100, 29, 2997804109, sync, Boosted Yield Chance
52, 100, 6, 1277260546, sync, Boosted Yield Chance
52, 5, 2, 282379283, sync, Storm Direction
52, 100, 19, 2013754960, sync, Pillage Improvement Chance
52, 100, 4, 857337929, sync, Pillage Improvement Chance
52, 100, 76, 179813710, sync, Pillage Improvement Chance
52, 100, 65, 3292368495, sync, Pillage Improvement Chance
52, 100, 59, 2826282876, sync, Pillage Improvement Chance
52, 100, 65, 2567456773, sync, Pillage Improvement Chance
52, 100, 94, 2807455834, sync, Pillage Improvement Chance
52, 100, 59, 4039025291, sync, Pillage Improvement Chance
52, 100, 44, 2570305384, sync, Boosted Yield Chance
52, 100, 73, 1909088129, sync, Boosted Yield Chance
52, 100, 43, 3138005030, sync, Pillage Improvement Chance
52, 100, 85, 1861409895, sync, Pillage Improvement Chance
52, 100, 95, 3677973012, sync, Pillage Improvement Chance
52, 100, 56, 4114379453, sync, Pillage Improvement Chance
52, 100, 61, 2430640306, sync, Pillage Improvement Chance
52, 100, 95, 2621888515, sync, Pillage Improvement Chance
52, 100, 51, 4115469184, sync, Pillage Improvement Chance
52, 100, 14, 2193784249, sync, Pillage Improvement Chance
52, 100, 21, 624170494, sync, Boosted Yield Chance
52, 100, 82, 911536479, sync, Boosted Yield Chance
52, 100, 94, 3526354860, sync, Pillage Improvement Chance
52, 100, 80, 4060363893, sync, Pillage Improvement Chance
52, 100, 56, 3451360266, sync, Pillage Improvement Chance
52, 100, 89, 2416002171, sync, Pillage Improvement Chance
52, 100, 20, 3851014808, sync, Pillage Improvement Chance
52, 100, 33, 862530289, sync, Pillage Improvement Chance
52, 100, 98, 1447225046, sync, Pillage Improvement Chance
52, 100, 70, 4233473367, sync, Pillage Improvement Chance
52, 100, 48, 3012919364, sync, Boosted Yield Chance
52, 100, 11, 2085913901, sync, Boosted Yield Chance
52, 5, 0, 509516386, sync, Storm Direction
52, 100, 15, 186501107, sync, Pillage Improvement Chance
52, 100, 98, 663510192, sync, Pillage Improvement Chance
52, 100, 51, 4213262121, sync, Pillage Improvement Chance
52, 100, 95, 2207251118, sync, Pillage Improvement Chance
52, 100, 89, 4081250383, sync, Pillage Improvement Chance
52, 100, 80, 3839005660, sync, Pillage Improvement Chance
52, 100, 64, 3470666981, sync, Pillage Improvement Chance
52, 100, 27, 2758087610, sync, Pillage Improvement Chance
52, 100, 49, 1189626475, sync, Boosted Yield Chance
52, 100, 74, 2128810440, sync, Boosted Yield Chance
52, 100, 28, 3200889441, sync, Pillage Improvement Chance
52, 100, 80, 1212199302, sync, Pillage Improvement Chance
52, 100, 26, 3443956295, sync, Pillage Improvement Chance
52, 100, 92, 1140556404, sync, Pillage Improvement Chance
52, 100, 46, 3985511325, sync, Pillage Improvement Chance
52, 100, 11, 2011586578, sync, Pillage Improvement Chance
52, 100, 2, 508072931, sync, Pillage Improvement Chance
52, 100, 51, 109597152, sync, Pillage Improvement Chance
52, 100, 7, 2218609817, sync, Boosted Yield Chance
52, 100, 35, 314993502, sync, Boosted Yield Chance
52, 100, 6, 1541835583, sync, Pillage Improvement Chance
52, 100, 6, 290499596, sync, Pillage Improvement Chance
52, 100, 42, 286071125, sync, Pillage Improvement Chance
52, 100, 14, 1829363562, sync, Pillage Improvement Chance
52, 100, 19, 625122395, sync, Pillage Improvement Chance
52, 100, 8, 845315320, sync, Pillage Improvement Chance
52, 100, 75, 366147025, sync, Pillage Improvement Chance
52, 100, 62, 3260975158, sync, Pillage Improvement Chance
52, 100, 53, 2676269879, sync, Boosted Yield Chance
52, 100, 0, 2294182052, sync, Boosted Yield Chance
52, 5, 0, 37756429, sync, Storm Direction
52, 100, 18, 159576514, sync, Pillage Improvement Chance
52, 100, 50, 813054931, sync, Pillage Improvement Chance
52, 100, 58, 2160325392, sync, Pillage Improvement Chance
52, 100, 45, 2514325001, sync, Pillage Improvement Chance
52, 100, 27, 1955751950, sync, Pillage Improvement Chance
52, 100, 16, 1189003823, sync, Pillage Improvement Chance
52, 100, 39, 727527484, sync, Pillage Improvement Chance
52, 100, 66, 1707606469, sync, Pillage Improvement Chance
52, 100, 29, 2853238554, sync, Boosted Yield Chance
52, 100, 85, 1285509707, sync, Boosted Yield Chance
52, 100, 0, 3689616424, sync, Pillage Improvement Chance
52, 100, 51, 36435265, sync, Pillage Improvement Chance
52, 100, 61, 2193058534, sync, Pillage Improvement Chance
52, 100, 72, 2660157479, sync, Pillage Improvement Chance
52, 100, 96, 3102821076, sync, Pillage Improvement Chance
52, 100, 84, 4152468605, sync, Pillage Improvement Chance
52, 100, 14, 3623833458, sync, Pillage Improvement Chance
52, 100, 66, 638959555, sync, Pillage Improvement Chance
52, 100, 65, 2877440064, sync, Boosted Yield Chance
52, 100, 68, 2810776441, sync, Boosted Yield Chance
52, 100, 93, 2943283390, sync, Pillage Improvement Chance
52, 100, 84, 4035613983, sync, Pillage Improvement Chance
52, 100, 71, 3647676524, sync, Pillage Improvement Chance
52, 100, 80, 3053839925, sync, Pillage Improvement Chance
52, 100, 87, 3466943178, sync, Pillage Improvement Chance
52, 100, 58, 3763168315, sync, Pillage Improvement Chance
52, 100, 52, 2518669144, sync, Pillage Improvement Chance
52, 100, 51, 2235281585, sync, Pillage Improvement Chance
52, 100, 32, 2217105814, sync, Boosted Yield Chance
52, 100, 46, 1403259159, sync, Boosted Yield Chance
52, 5, 4, 1986466052, sync, Storm Direction
52, 100, 19, 4264142573, sync, Pillage Improvement Chance
52, 100, 36, 820410658, sync, Pillage Improvement Chance
52, 100, 94, 1565925299, sync, Pillage Improvement Chance
52, 100, 62, 4073077104, sync, Pillage Improvement Chance
52, 100, 86, 2693186793, sync, Pillage Improvement Chance
52, 100, 91, 3734439278, sync, Pillage Improvement Chance
52, 100, 76, 3943236623, sync, Pillage Improvement Chance
52, 100, 58, 3299703964, sync, Pillage Improvement Chance
52, 100, 93, 2524825253, sync, Pillage Improvement Chance
52, 100, 95, 4004645498, sync, Pillage Improvement Chance
52, 100, 91, 4116435499, sync, Pillage Improvement Chance
52, 100, 28, 3932407432, sync, Pillage Improvement Chance
52, 100, 68, 1210656801, sync, Pillage Improvement Chance
52, 100, 58, 2923844678, sync, Pillage Improvement Chance
52, 100, 99, 2512610823, sync, Pillage Improvement Chance
52, 100, 66, 4256351028, sync, Pillage Improvement Chance
52, 100, 35, 2865702237, sync, Boosted Yield Chance
52, 100, 61, 1518563026, sync, Boosted Yield Chance
52, 5, 1, 2653313955, sync, Storm Direction
52, 5, 1, 1230167712, sync, Storm Direction Preview
