Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
39, 0, LOC_CITY_NAME_SENA, 6.12, 0.70, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: -0.1, YIELD_FAITH: 0.0, , 
39, 4, LOC_CITY_NAME_QASR_IBRIM, 6.33, 1.19, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: -0.1, , 
39, 4, LOC_CITY_NAME_HEH, 4.49, 1.49, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: -0.1, YIELD_FAITH: 0.0, , 
40, 5, LOC_CITY_NAME_ALEXANDRIA_TROAS, , , UNIT_SETTLER, Settle City Op, CONTRACT 758
40, 5, LOC_CITY_NAME_FEZ, , CONTRACT 758, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 726.0, Settle City Op
51, 9, LOC_CITY_NAME_CUMAE, , CONTRACT 1036, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 291.0, Build City Improvement
51, 9, LOC_CITY_NAME_CUMAE, , , DISTRICT_HOLY_SITE, Build City District, CONTRACT 1030
51, 9, LOC_CITY_NAME_BRUNDISIUM, , CONTRACT 951, COMPLETED, NO_UNIT, BUILDING_CASTLE, NO_DISTRICT, VALUE 1508.5, Build City Building
51, 9, LOC_CITY_NAME_BRUNDISIUM, , CONTRACT 1036, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 291.0, Build City Improvement
51, 9, LOC_CITY_NAME_BRUNDISIUM, , , BUILDING_GRANARY, Default Specialization, , , Value 640.6
51, 9, LOC_CITY_NAME_SETIA, , CONTRACT 1036, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 291.0, Build City Improvement
51, 9, LOC_CITY_NAME_SETIA, , , BUILDING_WALLS, Default Specialization, , , Value 362.0
51, 9, LOC_CITY_NAME_ROME, , CONTRACT 1060, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 2355.0, Settle City Op
51, 9, LOC_CITY_NAME_ARRETIUM, , CONTRACT 1060, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 2355.0, Settle City Op
51, 9, LOC_CITY_NAME_ARPINUM, , CONTRACT 1060, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 2355.0, Settle City Op
51, 9, LOC_CITY_NAME_LUGDUNUM, , CONTRACT 1060, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 2355.0, Settle City Op
51, 9, LOC_CITY_NAME_CUMAE, , CONTRACT 1060, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 2355.0, Settle City Op
51, 9, LOC_CITY_NAME_BRUNDISIUM, , CONTRACT 1060, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 2355.0, Settle City Op
51, 9, LOC_CITY_NAME_SETIA, , CONTRACT 1060, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 2355.0, Settle City Op
51, 9, LOC_CITY_NAME_SETIA, , , UNIT_SETTLER, Settle City Op, CONTRACT 1060
51, 9, LOC_CITY_NAME_LUGDUNUM, , CONTRACT 1062, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 2074.0, Build City District
51, 9, LOC_CITY_NAME_ARRETIUM, , CONTRACT 1063, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 351.0, Build City Improvement
51, 9, LOC_CITY_NAME_ARPINUM, , CONTRACT 1063, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 351.0, Build City Improvement
51, 9, LOC_CITY_NAME_LUGDUNUM, , CONTRACT 1063, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 351.0, Build City Improvement
51, 9, LOC_CITY_NAME_CUMAE, , CONTRACT 1063, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 351.0, Build City Improvement
51, 9, LOC_CITY_NAME_BRUNDISIUM, , CONTRACT 1063, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 351.0, Build City Improvement
51, 9, LOC_CITY_NAME_SETIA, , CONTRACT 1063, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 351.0, Build City Improvement
51, 9, LOC_CITY_NAME_ARRETIUM, , CONTRACT 1064, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 291.0, Build City Improvement
51, 9, LOC_CITY_NAME_ARPINUM, , CONTRACT 1064, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 291.0, Build City Improvement
51, 9, LOC_CITY_NAME_LUGDUNUM, , CONTRACT 1064, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 291.0, Build City Improvement
51, 9, LOC_CITY_NAME_CUMAE, , CONTRACT 1064, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 291.0, Build City Improvement
51, 9, LOC_CITY_NAME_BRUNDISIUM, , CONTRACT 1064, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 291.0, Build City Improvement
51, 9, LOC_CITY_NAME_SETIA, , CONTRACT 1064, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 291.0, Build City Improvement
51, 9, LOC_CITY_NAME_SETIA, , CONTRACT 1065, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 1909.0, Build City District
51, 9, LOC_CITY_NAME_SETIA, , CONTRACT 1066, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 362.0, Build City Building
51, 9, LOC_CITY_NAME_ARRETIUM, , CONTRACT 1067, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 421.0, Build City Improvement
51, 9, LOC_CITY_NAME_ARPINUM, , CONTRACT 1067, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 421.0, Build City Improvement
51, 9, LOC_CITY_NAME_LUGDUNUM, , CONTRACT 1067, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 421.0, Build City Improvement
51, 9, LOC_CITY_NAME_CUMAE, , CONTRACT 1067, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 421.0, Build City Improvement
51, 9, LOC_CITY_NAME_BRUNDISIUM, , CONTRACT 1067, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 421.0, Build City Improvement
51, 9, LOC_CITY_NAME_SETIA, , CONTRACT 1067, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 421.0, Build City Improvement
51, 10, LOC_CITY_NAME_BABYLON, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
51, 10, LOC_CITY_NAME_BABYLON, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
51, 12, LOC_CITY_NAME_HATTUSA, , CONTRACT 1069, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 244.0, Build City Improvement
51, 14, LOC_CITY_NAME_LISBON, Canceling current build, OLD VALUE 141.6
51, 14, LOC_CITY_NAME_LISBON, , CONTRACT 931, FAILED, UNIT_CROSSBOWMAN, NO_BUILDING, NO_DISTRICT, VALUE 141.6, Build City Building
51, 14, LOC_CITY_NAME_LISBON, , CONTRACT 1039, ACCEPTED, NO_UNIT, NO_BUILDING, DISTRICT_COMMERCIAL_HUB, VALUE 2350.0, Build City District
51, 14, LOC_CITY_NAME_LISBON, , , UNIT_CROSSBOWMAN, Default Specialization, , , Value 141.3
51, 15, LOC_CITY_NAME_VATICAN_CITY, , , UNIT_HORSEMAN, Default Specialization, , , Value 23.5
51, 15, LOC_CITY_NAME_VATICAN_CITY, , , UNIT_HORSEMAN, Default Specialization, , , Value 23.5
51, 21, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
51, 21, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
52, 5, LOC_CITY_NAME_PELLA, , CONTRACT 979, COMPLETED, UNIT_MILITARY_ENGINEER, NO_BUILDING, NO_DISTRICT, VALUE 291.0, Build City Improvement
52, 5, LOC_CITY_NAME_PELLA, , , PROJECT_ENHANCE_DISTRICT_INDUSTRIAL_ZONE, Default Specialization, , , Value 118.4
52, 5, LOC_CITY_NAME_ALEXANDRIA_LATMUS, , , BUILDING_ARMORY, Default Specialization, , , Value 3042.3
52, 5, LOC_CITY_NAME_ALEXANDRIA_LATMUS, , CONTRACT 1072, SUBMITTED, NO_UNIT, BUILDING_ARMORY, NO_DISTRICT, VALUE 3042.0, Build City Building
52, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 1017, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 551.0, Build City Improvement
52, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , , UNIT_SPY, Default Specialization, , , Value 402.3
52, 6, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 1017, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 551.0, Build City Improvement
52, 6, LOC_CITY_NAME_SAO_PAULO, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1018
52, 6, LOC_CITY_NAME_CURITIBA, , CONTRACT 1017, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 551.0, Build City Improvement
52, 6, LOC_CITY_NAME_CURITIBA, , CONTRACT 1018, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 313.0, Build City Improvement
52, 6, LOC_CITY_NAME_CURITIBA, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1048
52, 6, LOC_CITY_NAME_JERUSALEM, , CONTRACT 1018, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 313.0, Build City Improvement
52, 6, LOC_CITY_NAME_JERUSALEM, , CONTRACT 1048, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 293.0, Build City Improvement
52, 6, LOC_CITY_NAME_JERUSALEM, , , BUILDING_SYNAGOGUE, Default Specialization, , , Value 3542.8
52, 6, FAITH PURCHASE, , , UNIT_APOSTLE, Unknown, CONTRACT 1049
52, 6, LOC_CITY_NAME_SALVADOR, , CONTRACT 1077, SUBMITTED, NO_UNIT, BUILDING_LIBRARY, NO_DISTRICT, VALUE 1669.0, Build City Building
52, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 1078, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 520.0, Build City Improvement
52, 6, LOC_CITY_NAME_FORTALEZA, , CONTRACT 1078, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 520.0, Build City Improvement
52, 6, LOC_CITY_NAME_SALVADOR, , CONTRACT 1078, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 520.0, Build City Improvement
52, 6, LOC_CITY_NAME_JERUSALEM, , CONTRACT 1078, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 520.0, Build City Improvement
52, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 1078, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 520.0, Build City Improvement
52, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 1080, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 2471.0, Build City District
52, 7, LOC_CITY_NAME_COLOGNE, , CONTRACT 986, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HANSA, VALUE 1214.0, Build City District
52, 7, LOC_CITY_NAME_COLOGNE, , CONTRACT 989, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 239.0, Build City Improvement
52, 7, LOC_CITY_NAME_COLOGNE, , , BUILDING_CASTLE, Default Specialization, , , Value 905.1
52, 7, LOC_CITY_NAME_HEIDELBERG, , CONTRACT 942, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 0.2, Build Trigger Building
52, 7, LOC_CITY_NAME_HEIDELBERG, , CONTRACT 990, COMPLETED, UNIT_KNIGHT, NO_BUILDING, NO_DISTRICT, VALUE 133.9, Build Trigger Unit
52, 7, LOC_CITY_NAME_HEIDELBERG, , , UNIT_KNIGHT, Default Specialization, , , Value 54.5
52, 7, LOC_CITY_NAME_AACHEN, , CONTRACT 1082, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1788.0, Settle City Op
52, 7, LOC_CITY_NAME_MAGDEBURG, , CONTRACT 1082, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1788.0, Settle City Op
52, 7, LOC_CITY_NAME_COLOGNE, , CONTRACT 1082, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1788.0, Settle City Op
52, 7, LOC_CITY_NAME_DORTMUND, , CONTRACT 1082, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1788.0, Settle City Op
52, 7, LOC_CITY_NAME_HEIDELBERG, , CONTRACT 1082, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1788.0, Settle City Op
52, 7, LOC_CITY_NAME_MAINZ, , CONTRACT 1082, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1788.0, Settle City Op
52, 7, LOC_CITY_NAME_BERLIN, , CONTRACT 1082, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1788.0, Settle City Op
52, 7, LOC_CITY_NAME_BERLIN, , , UNIT_SETTLER, Settle City Op, CONTRACT 1082
52, 7, LOC_CITY_NAME_BERLIN, , CONTRACT 1083, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENTERTAINMENT_COMPLEX, VALUE 1597.0, Build City District
52, 7, LOC_CITY_NAME_COLOGNE, , CONTRACT 1084, SUBMITTED, UNIT_MILITARY_ENGINEER, NO_BUILDING, NO_DISTRICT, VALUE 270.0, Build City Improvement
52, 7, LOC_CITY_NAME_BERLIN, , CONTRACT 1085, SUBMITTED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 101.0, Build City Building
52, 7, LOC_CITY_NAME_AACHEN, , CONTRACT 1086, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 1765.0, Build City District
52, 7, LOC_CITY_NAME_AACHEN, , CONTRACT 1087, SUBMITTED, NO_UNIT, BUILDING_MUSEUM_ART, NO_DISTRICT, VALUE 100.0, Manage Great Person
52, 7, LOC_CITY_NAME_DORTMUND, , CONTRACT 1087, SUBMITTED, NO_UNIT, BUILDING_MUSEUM_ART, NO_DISTRICT, VALUE 100.0, Manage Great Person
52, 7, LOC_CITY_NAME_HEIDELBERG, , CONTRACT 1087, SUBMITTED, NO_UNIT, BUILDING_MUSEUM_ART, NO_DISTRICT, VALUE 100.0, Manage Great Person
52, 7, LOC_CITY_NAME_MAINZ, , CONTRACT 1087, SUBMITTED, NO_UNIT, BUILDING_MUSEUM_ART, NO_DISTRICT, VALUE 100.0, Manage Great Person
52, 7, LOC_CITY_NAME_BERLIN, , CONTRACT 1087, SUBMITTED, NO_UNIT, BUILDING_MUSEUM_ART, NO_DISTRICT, VALUE 100.0, Manage Great Person
52, 8, LOC_CITY_HA_NOI, , CONTRACT 1024, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_ENTERTAINMENT_COMPLEX, VALUE 2334.9, Build City District
52, 8, LOC_CITY_HA_NOI, , CONTRACT 1028, COMPLETED, UNIT_MILITARY_ENGINEER, NO_BUILDING, NO_DISTRICT, VALUE 273.0, Build City Improvement
52, 8, LOC_CITY_HA_NOI, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1058
52, 8, LOC_CITY_HUE, , CONTRACT 1058, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 396.0, Build City Improvement
52, 8, LOC_CITY_HUE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1057
52, 8, LOC_CITY_QUANG_TRI, , CONTRACT 1028, COMPLETED, UNIT_MILITARY_ENGINEER, NO_BUILDING, NO_DISTRICT, VALUE 273.0, Build City Improvement
52, 8, LOC_CITY_QUANG_TRI, , CONTRACT 1057, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 305.0, Build City Improvement
52, 8, LOC_CITY_QUANG_TRI, , CONTRACT 1058, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 396.0, Build City Improvement
52, 8, LOC_CITY_QUANG_TRI, , , BUILDING_MEETING_HOUSE, Default Specialization, , , Value 2189.7
52, 8, LOC_CITY_HOI_AN, , CONTRACT 1057, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 305.0, Build City Improvement
52, 8, LOC_CITY_HOI_AN, , CONTRACT 1058, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 396.0, Build City Improvement
52, 8, LOC_CITY_HOI_AN, , , UNIT_MUSKETMAN, Default Specialization, , , Value 34.3
52, 8, LOC_CITY_HOA_LU, , CONTRACT 1054, ACCEPTED, NO_UNIT, BUILDING_BARRACKS, NO_DISTRICT, VALUE 1626.0, Build City Building
52, 8, LOC_CITY_HOA_LU, , CONTRACT 1057, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 305.0, Build City Improvement
52, 8, LOC_CITY_HOA_LU, , CONTRACT 1058, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 396.0, Build City Improvement
52, 8, LOC_CITY_HOA_LU, , , BUILDING_ARMORY, Default Specialization, , , Value 2008.7
52, 8, LOC_CITY_DONG_HOI, , CONTRACT 992, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 2365.1, Build City District
52, 8, LOC_CITY_DONG_HOI, , CONTRACT 1022, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1739.0, Settle City Op
52, 8, LOC_CITY_DONG_HOI, , CONTRACT 1057, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 305.0, Build City Improvement
52, 8, LOC_CITY_DONG_HOI, , CONTRACT 1058, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 396.0, Build City Improvement
52, 8, LOC_CITY_DONG_HOI, , , BUILDING_BARRACKS, Default Specialization, , , Value 1647.1
52, 8, LOC_CITY_NAME_VILNIUS, , CONTRACT 1052, ACCEPTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 844.0, Build City Building
52, 8, LOC_CITY_NAME_VILNIUS, , CONTRACT 1057, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 305.0, Build City Improvement
52, 8, LOC_CITY_NAME_VILNIUS, , CONTRACT 1058, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 396.0, Build City Improvement
52, 8, LOC_CITY_NAME_VILNIUS, , , BUILDING_WATER_MILL, Default Specialization, , , Value 364.5
52, 8, FAITH PURCHASE, , , UNIT_APOSTLE, Unknown, CONTRACT 1059
52, 8, LOC_CITY_HA_NOI, , CONTRACT 1088, SUBMITTED, NO_UNIT, BUILDING_MUSEUM_ARTIFACT, NO_DISTRICT, VALUE 0.0, Build Trigger Building
52, 8, LOC_CITY_QUANG_TRI, , CONTRACT 1089, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 370.0, Build City Improvement
52, 8, LOC_CITY_HOI_AN, , CONTRACT 1089, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 370.0, Build City Improvement
52, 8, LOC_CITY_HOA_LU, , CONTRACT 1089, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 370.0, Build City Improvement
52, 8, LOC_CITY_DONG_HOI, , CONTRACT 1089, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 370.0, Build City Improvement
52, 8, LOC_CITY_CAN_THO, , CONTRACT 1089, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 370.0, Build City Improvement
52, 8, LOC_CITY_NAME_VILNIUS, , CONTRACT 1089, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 370.0, Build City Improvement
52, 9, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1063
52, 9, LOC_CITY_NAME_ROME, , CONTRACT 1036, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 291.0, Build City Improvement
52, 9, LOC_CITY_NAME_ROME, , CONTRACT 1060, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 2355.0, Settle City Op
52, 9, LOC_CITY_NAME_ROME, , , BUILDING_STAR_FORT, Default Specialization, , , Value 1810.2
52, 9, LOC_CITY_NAME_ARRETIUM, , CONTRACT 1035, COMPLETED, NO_UNIT, BUILDING_TEMPLE, NO_DISTRICT, VALUE 3375.8, Build City Building
52, 9, LOC_CITY_NAME_ARRETIUM, , CONTRACT 1060, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 2355.0, Settle City Op
52, 9, LOC_CITY_NAME_ARRETIUM, , CONTRACT 1063, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 351.0, Build City Improvement
52, 9, LOC_CITY_NAME_ARRETIUM, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1067
52, 9, LOC_CITY_NAME_ARPINUM, , CONTRACT 1036, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 291.0, Build City Improvement
52, 9, LOC_CITY_NAME_ARPINUM, , CONTRACT 1060, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 2355.0, Settle City Op
52, 9, LOC_CITY_NAME_ARPINUM, , CONTRACT 1063, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 351.0, Build City Improvement
52, 9, LOC_CITY_NAME_ARPINUM, , CONTRACT 1067, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 421.0, Build City Improvement
52, 9, LOC_CITY_NAME_ARPINUM, , , PROJECT_REPAIR_OUTER_DEFENSES, Default Specialization, , , Value 12903.8
52, 9, LOC_CITY_NAME_LUGDUNUM, , CONTRACT 1060, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 2355.0, Settle City Op
52, 9, LOC_CITY_NAME_LUGDUNUM, , CONTRACT 1063, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 351.0, Build City Improvement
52, 9, LOC_CITY_NAME_LUGDUNUM, , CONTRACT 1067, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 421.0, Build City Improvement
52, 9, LOC_CITY_NAME_LUGDUNUM, , , DISTRICT_ENCAMPMENT, Build City District, CONTRACT 1062
52, 9, LOC_CITY_NAME_BRUNDISIUM, , CONTRACT 1060, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 2355.0, Settle City Op
52, 9, LOC_CITY_NAME_BRUNDISIUM, , CONTRACT 1063, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 351.0, Build City Improvement
52, 9, LOC_CITY_NAME_BRUNDISIUM, , CONTRACT 1067, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 421.0, Build City Improvement
52, 9, LOC_CITY_NAME_BRUNDISIUM, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1064
52, 9, FAITH PURCHASE, , , UNIT_APOSTLE, Unknown, CONTRACT 1068
52, 9, LOC_CITY_NAME_CUMAE, , CONTRACT 1092, SUBMITTED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 1280.0, Build City Building
52, 9, LOC_CITY_NAME_BRUNDISIUM, , CONTRACT 1093, SUBMITTED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 1350.0, Build City Building
52, 10, LOC_CITY_NAME_BABYLON, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
52, 10, LOC_CITY_NAME_BABYLON, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
52, 14, LOC_CITY_NAME_LISBON, , , UNIT_CROSSBOWMAN, Default Specialization, , , Value 116.6
52, 15, LOC_CITY_NAME_VATICAN_CITY, , , UNIT_HORSEMAN, Default Specialization, , , Value 23.5
52, 15, LOC_CITY_NAME_VATICAN_CITY, , , UNIT_HORSEMAN, Default Specialization, , , Value 23.5
52, 21, LOC_CITY_NAME_PRESLAV, , , BUILDING_CASTLE, Default Specialization, , , Value 1157.7
52, 21, LOC_CITY_NAME_PRESLAV, , CONTRACT 1097, SUBMITTED, NO_UNIT, BUILDING_CASTLE, NO_DISTRICT, VALUE 495.0, Build City Building
53, 5, LOC_CITY_NAME_PELLA, , , PROJECT_ENHANCE_DISTRICT_INDUSTRIAL_ZONE, Default Specialization, , , Value 121.8
53, 5, LOC_CITY_NAME_CHALKIDIKI, , , UNIT_KNIGHT, Generic Offense
53, 5, LOC_CITY_NAME_ALEXANDRIA_LATMUS, , CONTRACT 1072, ACCEPTED, NO_UNIT, BUILDING_ARMORY, NO_DISTRICT, VALUE 3042.0, Build City Building
53, 5, LOC_CITY_NAME_ALEXANDRIA_LATMUS, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 138.8
53, 5, LOC_CITY_NAME_FEZ, , , UNIT_PIKE_AND_SHOT, Default Specialization, , , Value 42.8
53, 5, FAITH PURCHASE, , , UNIT_MISSIONARY, Unknown, CONTRACT 1074
53, 6, PURCHASE, , , BUILDING_LIBRARY, Build City Building, CONTRACT 1077
53, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 1018, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 313.0, Build City Improvement
53, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 1048, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 293.0, Build City Improvement
53, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , , DISTRICT_ENCAMPMENT, Build City District, CONTRACT 1080
53, 6, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 1018, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 313.0, Build City Improvement
