Game Turn, Range, Value, Seed, Type, Location
1, 100, 41, 3620880956, sync, Random Diplomatic Value
1, 100, 21, 1797041093, sync, Random Diplomatic Value
1, 100, 99, 921262362, sync, Random Diplomatic Value
1, 100, 81, 4271705163, sync, Random Diplomatic Value
1, 100, 34, 3483321896, sync, Random Diplomatic Value
1, 100, 50, 1495351105, sync, Random Diplomatic Value
1, 100, 67, 2176052454, sync, Random Diplomatic Value
1, 100, 47, 2880315943, sync, Random Diplomatic Value
1, 100, 16, 2025233620, sync, Random Diplomatic Value
1, 100, 9, 696356477, sync, Random Diplomatic Value
1, 100, 68, 390197618, sync, Random Diplomatic Value
1, 100, 21, 2932914627, sync, Random Diplomatic Value
1, 100, 41, 927642176, sync, Random Diplomatic Value
1, 100, 73, 1788712313, sync, Random Diplomatic Value
1, 100, 63, 3174675134, sync, Random Diplomatic Value
1, 100, 24, 2734370591, sync, Random Diplomatic Value
1, 100, 8, 1044951660, sync, Random Diplomatic Value
1, 100, 85, 383324213, sync, Random Diplomatic Value
1, 100, 19, 3680124106, sync, Random Diplomatic Value
1, 100, 62, 841850427, sync, Random Diplomatic Value
1, 100, 69, 2688846168, sync, Random Diplomatic Value
1, 100, 39, 2971105969, sync, Random Diplomatic Value
1, 100, 36, 1682398102, sync, Random Diplomatic Value
1, 100, 51, 1548608279, sync, Random Diplomatic Value
1, 100, 67, 2200232708, sync, Random Diplomatic Value
1, 100, 49, 2901938413, sync, Random Diplomatic Value
1, 100, 31, 2132122402, sync, Random Diplomatic Value
1, 100, 88, 1338218931, sync, Random Diplomatic Value
1, 100, 12, 3801033584, sync, Random Diplomatic Value
1, 100, 24, 517066473, sync, Random Diplomatic Value
1, 100, 18, 1033258862, sync, Random Diplomatic Value
1, 100, 5, 802430479, sync, Random Diplomatic Value
1, 100, 43, 219385500, sync, Random Diplomatic Value
1, 100, 41, 1869574309, sync, Random Diplomatic Value
1, 100, 89, 1801677946, sync, Random Diplomatic Value
1, 100, 78, 3837692971, sync, Random Diplomatic Value
1, 100, 56, 3357079688, sync, Random Diplomatic Value
1, 100, 25, 2408280609, sync, Random Diplomatic Value
1, 100, 81, 1101780550, sync, Random Diplomatic Value
1, 100, 77, 3516383239, sync, Random Diplomatic Value
1, 100, 90, 3330872628, sync, Random Diplomatic Value
1, 100, 54, 3876327261, sync, Random Diplomatic Value
1, 100, 4, 2344554706, sync, Random Diplomatic Value
1, 100, 86, 199644579, sync, Random Diplomatic Value
1, 100, 98, 3728494752, sync, Random Diplomatic Value
1, 100, 53, 4227810393, sync, Random Diplomatic Value
1, 100, 44, 2287560734, sync, Random Diplomatic Value
1, 100, 15, 1895737599, sync, Random Diplomatic Value
1, 100, 55, 673568460, sync, Random Diplomatic Value
1, 100, 57, 2371276053, sync, Random Diplomatic Value
1, 100, 70, 2477778986, sync, Random Diplomatic Value
1, 100, 96, 3038696987, sync, Random Diplomatic Value
1, 100, 61, 4148138936, sync, Random Diplomatic Value
1, 100, 39, 2640586129, sync, Random Diplomatic Value
1, 100, 28, 1715231990, sync, Random Diplomatic Value
1, 100, 32, 1212856567, sync, Random Diplomatic Value
1, 100, 65, 1379283812, sync, Random Diplomatic Value
1, 100, 45, 2819918285, sync, Random Diplomatic Value
1, 100, 67, 1950962306, sync, Random Diplomatic Value
1, 100, 35, 2900880787, sync, Random Diplomatic Value
1, 100, 0, 1540694480, sync, Random Diplomatic Value
1, 100, 72, 15529417, sync, Random Diplomatic Value
1, 100, 60, 3124630734, sync, Random Diplomatic Value
1, 100, 83, 2618937327, sync, Random Diplomatic Value
1, 100, 8, 3593636604, sync, Random Diplomatic Value
1, 100, 0, 348530053, sync, Random Diplomatic Value
1, 100, 7, 27963354, sync, Random Diplomatic Value
1, 100, 67, 333282315, sync, Random Diplomatic Value
1, 100, 4, 2895862504, sync, Random Diplomatic Value
1, 100, 41, 189306113, sync, Random Diplomatic Value
1, 100, 16, 1796468646, sync, Random Diplomatic Value
1, 100, 18, 719703527, sync, Random Diplomatic Value
1, 100, 1, 809450900, sync, Random Diplomatic Value
1, 100, 78, 69763133, sync, Random Diplomatic Value
1, 100, 27, 3363790898, sync, Random Diplomatic Value
1, 100, 45, 1178034563, sync, Random Diplomatic Value
1, 100, 92, 1939644160, sync, Random Diplomatic Value
1, 100, 8, 3961643833, sync, Random Diplomatic Value
1, 100, 4, 348081534, sync, Random Diplomatic Value
1, 100, 94, 210014943, sync, Random Diplomatic Value
1, 100, 64, 4037847852, sync, Random Diplomatic Value
1, 100, 7, 2780068341, sync, Random Diplomatic Value
1, 100, 20, 327074698, sync, Random Diplomatic Value
1, 100, 39, 860454395, sync, Random Diplomatic Value
1, 100, 0, 1708084760, sync, Random Diplomatic Value
1, 100, 89, 27246705, sync, Random Diplomatic Value
1, 100, 0, 3859648086, sync, Random Diplomatic Value
1, 100, 58, 27786967, sync, Random Diplomatic Value
1, 100, 76, 2507617220, sync, Random Diplomatic Value
1, 100, 12, 3273585325, sync, Random Diplomatic Value
1, 100, 14, 552352226, sync, Random Diplomatic Value
1, 100, 33, 620999027, sync, Random Diplomatic Value
1, 100, 67, 1419102256, sync, Random Diplomatic Value
1, 100, 68, 2883914921, sync, Random Diplomatic Value
1, 100, 20, 2920813102, sync, Random Diplomatic Value
1, 100, 7, 861794767, sync, Random Diplomatic Value
1, 100, 29, 331822940, sync, Random Diplomatic Value
1, 100, 53, 1272498789, sync, Random Diplomatic Value
1, 100, 96, 2283217722, sync, Random Diplomatic Value
1, 100, 80, 4151434219, sync, Random Diplomatic Value
1, 100, 6, 3476974920, sync, Random Diplomatic Value
1, 100, 10, 277915617, sync, Random Diplomatic Value
1, 100, 38, 432290054, sync, Random Diplomatic Value
1, 100, 6, 1653623751, sync, Random Diplomatic Value
1, 100, 81, 292623860, sync, Random Diplomatic Value
1, 100, 80, 3499024669, sync, Random Diplomatic Value
1, 100, 75, 3470450578, sync, Random Diplomatic Value
1, 100, 45, 3225148771, sync, Random Diplomatic Value
1, 100, 80, 1954782560, sync, Random Diplomatic Value
1, 100, 12, 3460133401, sync, Random Diplomatic Value
1, 100, 52, 558064350, sync, Random Diplomatic Value
1, 100, 80, 2273635519, sync, Random Diplomatic Value
1, 100, 93, 3463786380, sync, Random Diplomatic Value
1, 100, 18, 4004124373, sync, Random Diplomatic Value
1, 100, 89, 790548202, sync, Random Diplomatic Value
1, 100, 95, 3861222875, sync, Random Diplomatic Value
1, 100, 62, 4094408824, sync, Random Diplomatic Value
1, 100, 64, 2684504913, sync, Random Diplomatic Value
1, 100, 88, 2777870262, sync, Random Diplomatic Value
1, 100, 74, 3781014711, sync, Random Diplomatic Value
1, 100, 67, 3196052516, sync, Random Diplomatic Value
1, 100, 54, 2882489229, sync, Random Diplomatic Value
1, 100, 65, 2354467138, sync, Random Diplomatic Value
1, 100, 74, 2827937107, sync, Random Diplomatic Value
1, 100, 94, 3219725968, sync, Random Diplomatic Value
1, 100, 24, 4042396553, sync, Random Diplomatic Value
1, 100, 45, 1039941518, sync, Random Diplomatic Value
1, 100, 82, 1972929455, sync, Random Diplomatic Value
1, 100, 75, 3530134460, sync, Random Diplomatic Value
1, 100, 59, 3244252997, sync, Random Diplomatic Value
1, 100, 8, 2566964890, sync, Random Diplomatic Value
1, 100, 43, 385067979, sync, Random Diplomatic Value
1, 100, 37, 1847209896, sync, Random Diplomatic Value
1, 100, 20, 1604037313, sync, Random Diplomatic Value
1, 100, 99, 898937446, sync, Random Diplomatic Value
1, 100, 44, 4287576487, sync, Random Diplomatic Value
1, 100, 84, 1907793492, sync, Random Diplomatic Value
1, 100, 17, 3623301629, sync, Random Diplomatic Value
1, 100, 47, 740921074, sync, Random Diplomatic Value
1, 100, 78, 2020329795, sync, Random Diplomatic Value
1, 100, 19, 3389606848, sync, Random Diplomatic Value
1, 100, 72, 831123705, sync, Random Diplomatic Value
1, 100, 31, 3099437118, sync, Random Diplomatic Value
1, 100, 14, 1341634207, sync, Random Diplomatic Value
1, 100, 69, 605512684, sync, Random Diplomatic Value
1, 100, 77, 3002049461, sync, Random Diplomatic Value
1, 100, 13, 3337095754, sync, Random Diplomatic Value
1, 100, 58, 590028219, sync, Random Diplomatic Value
1, 100, 71, 2517422808, sync, Random Diplomatic Value
1, 100, 19, 3066283569, sync, Random Diplomatic Value
1, 100, 11, 849641750, sync, Random Diplomatic Value
1, 100, 91, 476306071, sync, Random Diplomatic Value
1, 100, 29, 3941090436, sync, Random Diplomatic Value
1, 100, 28, 1272812653, sync, Random Diplomatic Value
1, 100, 76, 1239390370, sync, Random Diplomatic Value
1, 100, 98, 3288434995, sync, Random Diplomatic Value
1, 100, 61, 4243006704, sync, Random Diplomatic Value
1, 100, 85, 2639006313, sync, Random Diplomatic Value
1, 100, 24, 3670187246, sync, Random Diplomatic Value
1, 100, 29, 1052870031, sync, Random Diplomatic Value
1, 100, 86, 1253154844, sync, Random Diplomatic Value
1, 100, 85, 3725714469, sync, Random Diplomatic Value
1, 100, 8, 3669989882, sync, Random Diplomatic Value
1, 100, 70, 366668715, sync, Random Diplomatic Value
1, 100, 20, 3007750664, sync, Random Diplomatic Value
1, 100, 44, 883006881, sync, Random Diplomatic Value
1, 100, 39, 1918720966, sync, Random Diplomatic Value
1, 100, 1, 1692047239, sync, Random Diplomatic Value
1, 100, 88, 78108340, sync, Random Diplomatic Value
1, 100, 97, 3793318621, sync, Random Diplomatic Value
1, 100, 3, 4190334546, sync, Random Diplomatic Value
1, 100, 78, 155133219, sync, Random Diplomatic Value
1, 100, 62, 3376785952, sync, Random Diplomatic Value
1, 100, 19, 2705285081, sync, Random Diplomatic Value
1, 100, 18, 839261598, sync, Random Diplomatic Value
1, 100, 50, 802484351, sync, Random Diplomatic Value
1, 100, 97, 2150320204, sync, Random Diplomatic Value
1, 100, 77, 4181532821, sync, Random Diplomatic Value
1, 100, 35, 3341972906, sync, Random Diplomatic Value
1, 100, 17, 1540494747, sync, Random Diplomatic Value
1, 100, 0, 736795960, sync, Random Diplomatic Value
1, 100, 90, 1847569, sync, Random Diplomatic Value
1, 100, 76, 3877257846, sync, Random Diplomatic Value
1, 100, 89, 3283251319, sync, Random Diplomatic Value
1, 100, 78, 3829945572, sync, Random Diplomatic Value
1, 100, 47, 3372338509, sync, Random Diplomatic Value
1, 100, 62, 2027950082, sync, Random Diplomatic Value
1, 100, 83, 2681445651, sync, Random Diplomatic Value
1, 100, 47, 3601324880, sync, Random Diplomatic Value
1, 100, 25, 2049634633, sync, Random Diplomatic Value
1, 100, 77, 1094920782, sync, Random Diplomatic Value
1, 100, 87, 3335583599, sync, Random Diplomatic Value
1, 100, 77, 3778501756, sync, Random Diplomatic Value
1, 100, 99, 3332921605, sync, Random Diplomatic Value
1, 100, 70, 4289437018, sync, Random Diplomatic Value
1, 100, 70, 3013581707, sync, Random Diplomatic Value
1, 100, 28, 3034301544, sync, Random Diplomatic Value
1, 100, 31, 1205502081, sync, Random Diplomatic Value
1, 100, 81, 1341535526, sync, Random Diplomatic Value
1, 100, 16, 3513410919, sync, Random Diplomatic Value
1, 100, 94, 702332692, sync, Random Diplomatic Value
1, 100, 86, 4071465917, sync, Random Diplomatic Value
1, 100, 66, 3707796914, sync, Random Diplomatic Value
1, 100, 20, 2838360323, sync, Random Diplomatic Value
1, 100, 64, 860928128, sync, Random Diplomatic Value
1, 100, 18, 2761277113, sync, Random Diplomatic Value
1, 100, 30, 804569854, sync, Random Diplomatic Value
1, 100, 61, 1293195871, sync, Random Diplomatic Value
1, 100, 51, 2638797996, sync, Random Diplomatic Value
1, 100, 15, 2219478389, sync, Random Diplomatic Value
1, 100, 11, 676729098, sync, Random Diplomatic Value
1, 100, 50, 496139643, sync, Random Diplomatic Value
1, 100, 69, 2176653208, sync, Random Diplomatic Value
1, 100, 90, 2990771185, sync, Random Diplomatic Value
1, 100, 76, 3905696726, sync, Random Diplomatic Value
1, 100, 12, 3292624471, sync, Random Diplomatic Value
1, 100, 51, 540546372, sync, Random Diplomatic Value
1, 100, 76, 2230580781, sync, Random Diplomatic Value
1, 100, 0, 3299850082, sync, Random Diplomatic Value
1, 100, 51, 8200435, sync, Random Diplomatic Value
1, 100, 29, 2219000240, sync, Random Diplomatic Value
1, 100, 47, 1288095785, sync, Random Diplomatic Value
1, 100, 63, 2052450222, sync, Random Diplomatic Value
1, 100, 15, 2713639247, sync, Random Diplomatic Value
1, 100, 35, 647153884, sync, Random Diplomatic Value
1, 100, 77, 1541062117, sync, Random Diplomatic Value
1, 100, 79, 3323777210, sync, Random Diplomatic Value
1, 100, 45, 3417946987, sync, Random Diplomatic Value
1, 100, 80, 1961989832, sync, Random Diplomatic Value
1, 100, 10, 3447608161, sync, Random Diplomatic Value
1, 100, 37, 439828102, sync, Random Diplomatic Value
1, 100, 92, 1614193479, sync, Random Diplomatic Value
1, 100, 28, 3974977396, sync, Random Diplomatic Value
1, 100, 2, 1231799453, sync, Random Diplomatic Value
1, 100, 16, 121158930, sync, Random Diplomatic Value
1, 100, 20, 716188899, sync, Random Diplomatic Value
1, 100, 74, 893548256, sync, Random Diplomatic Value
1, 100, 63, 3200585113, sync, Random Diplomatic Value
1, 100, 16, 2707527774, sync, Random Diplomatic Value
1, 100, 38, 699315263, sync, Random Diplomatic Value
1, 100, 82, 1644699916, sync, Random Diplomatic Value
1, 100, 93, 3536841301, sync, Random Diplomatic Value
1, 100, 6, 4004174954, sync, Random Diplomatic Value
1, 100, 31, 300176731, sync, Random Diplomatic Value
1, 100, 49, 1335640568, sync, Random Diplomatic Value
1, 100, 16, 2138166993, sync, Random Diplomatic Value
1, 100, 90, 697455926, sync, Random Diplomatic Value
1, 100, 75, 3876121655, sync, Random Diplomatic Value
1, 100, 11, 3226437028, sync, Random Diplomatic Value
1, 100, 39, 493621005, sync, Random Diplomatic Value
1, 100, 27, 1688637122, sync, Random Diplomatic Value
1, 100, 65, 1182143699, sync, Random Diplomatic Value
1, 100, 83, 2832291856, sync, Random Diplomatic Value
1, 100, 85, 3596062473, sync, Random Diplomatic Value
1, 100, 74, 3671250190, sync, Random Diplomatic Value
1, 100, 84, 3213044527, sync, Random Diplomatic Value
1, 100, 22, 3613123900, sync, Random Diplomatic Value
1, 100, 97, 979440325, sync, Random Diplomatic Value
1, 100, 33, 4167775258, sync, Random Diplomatic Value
1, 100, 88, 1436633931, sync, Random Diplomatic Value
1, 100, 46, 3785365800, sync, Random Diplomatic Value
1, 100, 91, 1975850561, sync, Random Diplomatic Value
1, 100, 3, 3908597734, sync, Random Diplomatic Value
1, 100, 2, 137842983, sync, Random Diplomatic Value
1, 100, 38, 91332564, sync, Random Diplomatic Value
1, 100, 21, 1644942717, sync, Random Diplomatic Value
1, 100, 98, 902048882, sync, Random Diplomatic Value
1, 100, 40, 4231911619, sync, Random Diplomatic Value
1, 100, 43, 1748165952, sync, Random Diplomatic Value
1, 100, 75, 1862618233, sync, Random Diplomatic Value
1, 100, 63, 3240402366, sync, Random Diplomatic Value
1, 100, 87, 2744860191, sync, Random Diplomatic Value
1, 100, 12, 3774944620, sync, Random Diplomatic Value
1, 100, 16, 528824117, sync, Random Diplomatic Value
1, 100, 99, 713611210, sync, Random Diplomatic Value
1, 100, 22, 4265581883, sync, Random Diplomatic Value
1, 100, 58, 966794328, sync, Random Diplomatic Value
1, 100, 40, 2514424241, sync, Random Diplomatic Value
1, 100, 81, 1732552342, sync, Random Diplomatic Value
1, 100, 57, 3506491927, sync, Random Diplomatic Value
1, 100, 42, 2452006404, sync, Random Diplomatic Value
1, 100, 10, 1814173677, sync, Random Diplomatic Value
1, 100, 43, 471635490, sync, Random Diplomatic Value
1, 100, 32, 1849063603, sync, Random Diplomatic Value
1, 100, 82, 1399463536, sync, Random Diplomatic Value
1, 100, 1, 3558163945, sync, Random Diplomatic Value
1, 100, 42, 59896430, sync, Random Diplomatic Value
1, 100, 86, 1813376271, sync, Random Diplomatic Value
1, 100, 73, 3693785500, sync, Random Diplomatic Value
1, 100, 42, 3136509861, sync, Random Diplomatic Value
1, 100, 39, 1827587962, sync, Random Diplomatic Value
1, 100, 83, 1691241259, sync, Random Diplomatic Value
1, 100, 42, 3573500808, sync, Random Diplomatic Value
1, 100, 62, 1827064097, sync, Random Diplomatic Value
1, 100, 61, 2685526342, sync, Random Diplomatic Value
1, 100, 83, 2623827719, sync, Random Diplomatic Value
1, 100, 95, 3607205940, sync, Random Diplomatic Value
1, 100, 69, 4098217565, sync, Random Diplomatic Value
1, 100, 15, 2986003410, sync, Random Diplomatic Value
1, 100, 81, 676263075, sync, Random Diplomatic Value
1, 100, 18, 3510240160, sync, Random Diplomatic Value
1, 100, 8, 814644057, sync, Random Diplomatic Value
1, 100, 95, 370529054, sync, Random Diplomatic Value
1, 100, 34, 4107417599, sync, Random Diplomatic Value
1, 100, 37, 1489746380, sync, Random Diplomatic Value
1, 100, 96, 1629647893, sync, Random Diplomatic Value
1, 100, 76, 4165468970, sync, Random Diplomatic Value
1, 100, 81, 3290191131, sync, Random Diplomatic Value
1, 100, 62, 3487606456, sync, Random Diplomatic Value
1, 100, 17, 2680372369, sync, Random Diplomatic Value
1, 100, 1, 733685750, sync, Random Diplomatic Value
1, 100, 5, 52504567, sync, Random Diplomatic Value
1, 100, 52, 257259108, sync, Random Diplomatic Value
1, 100, 22, 2261651661, sync, Random Diplomatic Value
1, 100, 6, 980012418, sync, Random Diplomatic Value
1, 100, 99, 271994003, sync, Random Diplomatic Value
1, 100, 99, 4280653008, sync, Random Diplomatic Value
1, 100, 88, 4281855177, sync, Random Diplomatic Value
1, 100, 31, 3781902286, sync, Random Diplomatic Value
1, 100, 28, 1332682479, sync, Random Diplomatic Value
1, 100, 94, 1234644476, sync, Random Diplomatic Value
1, 100, 2, 4064906373, sync, Random Diplomatic Value
1, 100, 15, 100633306, sync, Random Diplomatic Value
1, 100, 8, 683195147, sync, Random Diplomatic Value
1, 100, 35, 354889192, sync, Random Diplomatic Value
1, 100, 93, 1528523777, sync, Random Diplomatic Value
1, 100, 79, 4015749798, sync, Random Diplomatic Value
1, 100, 44, 3417701607, sync, Random Diplomatic Value
1, 100, 95, 1899315348, sync, Random Diplomatic Value
1, 100, 31, 4090611517, sync, Random Diplomatic Value
1, 100, 33, 1362402098, sync, Random Diplomatic Value
1, 100, 88, 1432060035, sync, Random Diplomatic Value
1, 100, 47, 3782201856, sync, Random Diplomatic Value
1, 100, 44, 2056821305, sync, Random Diplomatic Value
1, 100, 70, 1930246270, sync, Random Diplomatic Value
1, 100, 20, 3008078303, sync, Random Diplomatic Value
1, 100, 29, 872418860, sync, Random Diplomatic Value
1, 100, 50, 1247781109, sync, Random Diplomatic Value
1, 100, 37, 2151702154, sync, Random Diplomatic Value
1, 100, 55, 1626504443, sync, Random Diplomatic Value
1, 100, 76, 2390090008, sync, Random Diplomatic Value
1, 100, 80, 3277215601, sync, Random Diplomatic Value
1, 100, 85, 3436042582, sync, Random Diplomatic Value
1, 100, 36, 3663850967, sync, Random Diplomatic Value
1, 100, 74, 1567880900, sync, Random Diplomatic Value
1, 100, 60, 3207068077, sync, Random Diplomatic Value
1, 100, 37, 2598778082, sync, Random Diplomatic Value
1, 100, 57, 1626181747, sync, Random Diplomatic Value
1, 100, 5, 2468068144, sync, Random Diplomatic Value
1, 100, 67, 217547689, sync, Random Diplomatic Value
1, 100, 42, 2906045742, sync, Random Diplomatic Value
1, 100, 37, 1837547727, sync, Random Diplomatic Value
1, 100, 69, 1614371420, sync, Random Diplomatic Value
1, 100, 69, 2971382117, sync, Random Diplomatic Value
1, 100, 92, 2985655866, sync, Random Diplomatic Value
1, 100, 32, 3973618411, sync, Random Diplomatic Value
1, 100, 39, 1412415560, sync, Random Diplomatic Value
1, 100, 32, 1687879393, sync, Random Diplomatic Value
1, 100, 12, 1387086854, sync, Random Diplomatic Value
1, 100, 56, 556006087, sync, Random Diplomatic Value
1, 100, 56, 2409928948, sync, Random Diplomatic Value
1, 100, 45, 2422712349, sync, Random Diplomatic Value
1, 100, 77, 1959369362, sync, Random Diplomatic Value
1, 100, 46, 3319495779, sync, Random Diplomatic Value
1, 100, 75, 1978421344, sync, Random Diplomatic Value
1, 100, 96, 3227232537, sync, Random Diplomatic Value
1, 100, 81, 4142058974, sync, Random Diplomatic Value
1, 100, 3, 3506404287, sync, Random Diplomatic Value
1, 100, 28, 154538636, sync, Random Diplomatic Value
1, 100, 96, 1240776149, sync, Random Diplomatic Value
1, 100, 93, 4140427754, sync, Random Diplomatic Value
1, 100, 86, 3996783835, sync, Random Diplomatic Value
1, 100, 63, 3715615608, sync, Random Diplomatic Value
1, 100, 42, 2731565649, sync, Random Diplomatic Value
1, 100, 56, 1817492150, sync, Random Diplomatic Value
1, 100, 30, 2411406263, sync, Random Diplomatic Value
1, 100, 63, 1310336804, sync, Random Diplomatic Value
1, 100, 64, 2733101709, sync, Random Diplomatic Value
1, 100, 19, 2766785602, sync, Random Diplomatic Value
1, 100, 38, 819217491, sync, Random Diplomatic Value
1, 100, 68, 1650758032, sync, Random Diplomatic Value
1, 100, 92, 2928413321, sync, Random Diplomatic Value
1, 100, 14, 3956042382, sync, Random Diplomatic Value
1, 100, 54, 643093167, sync, Random Diplomatic Value
1, 100, 51, 2359899836, sync, Random Diplomatic Value
1, 100, 41, 2216805957, sync, Random Diplomatic Value
1, 100, 9, 1797824922, sync, Random Diplomatic Value
1, 100, 18, 413526731, sync, Random Diplomatic Value
1, 100, 16, 808518312, sync, Random Diplomatic Value
1, 100, 6, 698188225, sync, Random Diplomatic Value
1, 100, 1, 299842918, sync, Random Diplomatic Value
1, 100, 60, 61237415, sync, Random Diplomatic Value
1, 100, 20, 2582094164, sync, Random Diplomatic Value
1, 100, 3, 901740797, sync, Random Diplomatic Value
1, 100, 34, 168937970, sync, Random Diplomatic Value
1, 100, 84, 1481041987, sync, Random Diplomatic Value
1, 100, 44, 3620175552, sync, Random Diplomatic Value
1, 100, 4, 1896851449, sync, Random Diplomatic Value
1, 100, 60, 208573246, sync, Random Diplomatic Value
1, 100, 60, 2615526815, sync, Random Diplomatic Value
1, 100, 54, 2600847084, sync, Random Diplomatic Value
1, 100, 61, 2325334709, sync, Random Diplomatic Value
1, 100, 63, 2621220170, sync, Random Diplomatic Value
1, 100, 6, 2708151483, sync, Random Diplomatic Value
1, 100, 36, 285107672, sync, Random Diplomatic Value
1, 100, 96, 1550409009, sync, Random Diplomatic Value
1, 100, 21, 4163357718, sync, Random Diplomatic Value
1, 100, 37, 941934999, sync, Random Diplomatic Value
1, 100, 98, 1591740292, sync, Random Diplomatic Value
1, 100, 29, 4224031597, sync, Random Diplomatic Value
1, 100, 92, 1271698338, sync, Random Diplomatic Value
1, 100, 17, 3965872179, sync, Random Diplomatic Value
1, 100, 56, 739776496, sync, Random Diplomatic Value
1, 100, 42, 2435678569, sync, Random Diplomatic Value
1, 100, 21, 1845774318, sync, Random Diplomatic Value
1, 100, 40, 902911119, sync, Random Diplomatic Value
1, 100, 70, 1736360732, sync, Random Diplomatic Value
1, 100, 21, 3021196069, sync, Random Diplomatic Value
1, 100, 18, 938538234, sync, Random Diplomatic Value
1, 100, 20, 798534315, sync, Random Diplomatic Value
1, 100, 77, 860026120, sync, Random Diplomatic Value
1, 100, 25, 3327849633, sync, Random Diplomatic Value
1, 100, 71, 1086940870, sync, Random Diplomatic Value
1, 100, 63, 3056944775, sync, Random Diplomatic Value
1, 100, 54, 2744539572, sync, Random Diplomatic Value
1, 100, 54, 2341550557, sync, Random Diplomatic Value
1, 100, 52, 2321885522, sync, Random Diplomatic Value
1, 100, 73, 2266350627, sync, Random Diplomatic Value
1, 100, 96, 3155778848, sync, Random Diplomatic Value
1, 100, 41, 4159477465, sync, Random Diplomatic Value
1, 100, 74, 1787332766, sync, Random Diplomatic Value
1, 100, 84, 3187048319, sync, Random Diplomatic Value
1, 100, 94, 3624348492, sync, Random Diplomatic Value
1, 100, 73, 4077307797, sync, Random Diplomatic Value
1, 100, 79, 3169882282, sync, Random Diplomatic Value
1, 100, 41, 3422393499, sync, Random Diplomatic Value
1, 100, 54, 1763815480, sync, Random Diplomatic Value
1, 100, 16, 2321106961, sync, Random Diplomatic Value
1, 100, 76, 706678134, sync, Random Diplomatic Value
1, 100, 72, 3298221943, sync, Random Diplomatic Value
1, 100, 81, 3109918692, sync, Random Diplomatic Value
1, 100, 5, 3480835149, sync, Random Diplomatic Value
1, 100, 60, 249989890, sync, Random Diplomatic Value
1, 100, 10, 2618293267, sync, Random Diplomatic Value
1, 100, 36, 458116688, sync, Random Diplomatic Value
1, 100, 31, 1578362953, sync, Random Diplomatic Value
1, 100, 70, 1354126670, sync, Random Diplomatic Value
1, 100, 70, 3019130479, sync, Random Diplomatic Value
1, 100, 27, 3042049916, sync, Random Diplomatic Value
1, 100, 16, 1168752645, sync, Random Diplomatic Value
1, 100, 81, 715552858, sync, Random Diplomatic Value
1, 100, 82, 3509115531, sync, Random Diplomatic Value
1, 100, 82, 3548223336, sync, Random Diplomatic Value
1, 100, 74, 3540735873, sync, Random Diplomatic Value
1, 100, 34, 3208888358, sync, Random Diplomatic Value
1, 100, 42, 1472762983, sync, Random Diplomatic Value
1, 100, 45, 1816707604, sync, Random Diplomatic Value
1, 100, 98, 1972693693, sync, Random Diplomatic Value
1, 100, 40, 4212897970, sync, Random Diplomatic Value
1, 100, 26, 1757417475, sync, Random Diplomatic Value
1, 100, 73, 1140452224, sync, Random Diplomatic Value
1, 100, 7, 3156899257, sync, Random Diplomatic Value
1, 100, 23, 336113150, sync, Random Diplomatic Value
1, 100, 85, 1026140511, sync, Random Diplomatic Value
1, 100, 14, 3671211948, sync, Random Diplomatic Value
1, 100, 69, 636728437, sync, Random Diplomatic Value
1, 100, 85, 2973608970, sync, Random Diplomatic Value
1, 100, 7, 3681123451, sync, Random Diplomatic Value
1, 100, 26, 301574808, sync, Random Diplomatic Value
1, 100, 53, 1121460977, sync, Random Diplomatic Value
1, 100, 0, 2282913494, sync, Random Diplomatic Value
1, 100, 19, 34170199, sync, Random Diplomatic Value
1, 100, 37, 858445892, sync, Random Diplomatic Value
1, 100, 97, 1606090029, sync, Random Diplomatic Value
1, 100, 89, 4186944098, sync, Random Diplomatic Value
1, 100, 77, 3830775795, sync, Random Diplomatic Value
1, 100, 72, 3340711088, sync, Random Diplomatic Value
1, 100, 98, 3128377129, sync, Random Diplomatic Value
1, 100, 8, 4240085678, sync, Random Diplomatic Value
1, 100, 40, 347449423, sync, Random Diplomatic Value
1, 100, 97, 1723526108, sync, Random Diplomatic Value
1, 100, 38, 4187727077, sync, Random Diplomatic Value
1, 100, 72, 1637952442, sync, Random Diplomatic Value
1, 100, 44, 3100539499, sync, Random Diplomatic Value
1, 100, 39, 1928915400, sync, Random Diplomatic Value
1, 100, 22, 1676061281, sync, Random Diplomatic Value
1, 100, 88, 958810502, sync, Random Diplomatic Value
1, 100, 37, 3814216263, sync, Random Diplomatic Value
1, 100, 7, 1603721844, sync, Random Diplomatic Value
1, 100, 92, 327322525, sync, Random Diplomatic Value
1, 100, 68, 3985471506, sync, Random Diplomatic Value
1, 100, 98, 2948451299, sync, Random Diplomatic Value
1, 100, 12, 4236323296, sync, Random Diplomatic Value
1, 100, 34, 553731225, sync, Random Diplomatic Value
1, 100, 48, 1472660318, sync, Random Diplomatic Value
1, 100, 91, 2071413567, sync, Random Diplomatic Value
1, 100, 50, 3925804044, sync, Random Diplomatic Value
1, 100, 86, 2182648149, sync, Random Diplomatic Value
1, 100, 34, 3715889002, sync, Random Diplomatic Value
1, 100, 13, 1495716955, sync, Random Diplomatic Value
1, 100, 9, 597579000, sync, Random Diplomatic Value
1, 100, 39, 404614609, sync, Random Diplomatic Value
1, 100, 59, 1675239478, sync, Random Diplomatic Value
